Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
132,0,443.2624113475178,2025-07-08 06:00:00+00:00,2.2562255999999996,0.6000599999999999,2025-07-08 06:30:00+00:00,2.2557744,0.59994,-1.3999999999999317,-0.0013998600139985319,Long,Closed,132
133,0,443.85264092321347,2025-07-08 06:45:00+00:00,2.2532253,0.6000599999999999,2025-07-08 11:15:00+00:00,2.2917707999999997,0.6103251131824232,15.898136857523202,0.015896547202802924,Long,Closed,133
134,0,436.30017452006985,2025-07-08 11:30:00+00:00,2.2922292,0.6000599999999999,2025-07-08 14:30:00+00:00,2.2857714000000002,0.5983694764397907,-4.015968743455281,-0.004015567186736607,Long,Closed,134
135,0,440.33465433729634,2025-07-08 14:45:00+00:00,2.2712271,0.6000599999999999,2025-07-08 18:45:00+00:00,2.329767,0.6155262879788639,24.561560343461043,0.02455910443301774,Long,Closed,135
136,0,431.77892918825563,2025-07-08 19:30:00+00:00,2.3162315999999996,0.6000599999999999,2025-07-08 19:45:00+00:00,2.3187680999999998,0.6007171243523316,-0.105569870466244,-0.00010555931453479053,Long,Closed,136
137,0,431.9654427645788,2025-07-08 20:00:00+00:00,2.3152315,0.6000599999999999,2025-07-08 20:15:00+00:00,2.319768,0.6012357667386607,0.7583154643628014,0.0007582396403987615,Long,Closed,137
138,0,285.73510401627027,2025-07-08 20:45:00+00:00,2.310231,0.39606845705196725,2025-07-08 21:45:00+00:00,2.3157684,0.39701779479095506,0.789143313136762,0.0011954650249260627,Long,Closed,138
139,0,433.8394793926247,2025-07-08 23:15:00+00:00,2.3052305,0.6000599999999999,2025-07-08 23:45:00+00:00,2.3117688,0.6017619436008675,1.634750724511827,0.0016345872657852485,Long,Closed,139
140,0,337.980222124945,2025-07-09 00:00:00+00:00,2.3042304,0.4672705814514304,2025-07-09 00:15:00+00:00,2.2977702,0.4659605295528475,-3.11665094197578,-0.004001943711878726,Long,Closed,140
141,0,437.0629370629371,2025-07-09 01:15:00+00:00,2.2882287999999997,0.6000599999999999,2025-07-09 12:15:00+00:00,2.3777622000000003,0.6235390384615386,37.908131730769476,0.03790434129663981,Long,Closed,141
142,0,418.5373926865339,2025-07-09 13:15:00+00:00,2.3662366,0.5942150982260693,2025-07-09 22:30:00+00:00,2.4587541,0.6174483181627952,37.51036981148766,0.037875547009965226,Long,Closed,142
143,0,406.8348250610252,2025-07-09 22:45:00+00:00,2.4582458000000003,0.6000599999999999,2025-07-09 23:00:00+00:00,2.449755,0.5979873881204231,-4.652400520748594,-0.004651935327215872,Long,Closed,143
144,0,410.6776180698152,2025-07-10 00:15:00+00:00,2.4352435,0.6000599999999999,2025-07-10 02:00:00+00:00,2.4367563,0.6004327638603695,-0.579219663244361,-0.0005791617470696541,Long,Closed,144
145,0,410.0041000410004,2025-07-10 02:15:00+00:00,2.4392439,0.6000599999999999,2025-07-11 05:45:00+00:00,2.6377362,0.6488895940959409,80.13370723247229,0.08012569466300598,Long,Closed,145
146,0,382.262996941896,2025-07-11 06:30:00+00:00,2.6162616,0.6000599999999999,2025-07-11 15:00:00+00:00,2.6467353,0.6070493807339449,10.44185850917419,0.010440814427731418,Long,Closed,146
147,0,360.63199454117944,2025-07-11 15:45:00+00:00,2.6092608999999998,0.5645897775871876,2025-07-11 17:15:00+00:00,2.6547345,0.5744293186273683,15.26021597075322,0.016217313784144774,Long,Closed,147
148,0,372.2554384000285,2025-07-11 17:30:00+00:00,2.6542654,0.5928388380642161,2025-07-12 02:30:00+00:00,2.5957404,0.5797670883447992,-22.958855458770596,-0.0232361856052525,Long,Closed,148
149,0,387.4467260751647,2025-07-12 02:45:00+00:00,2.5812581,0.6000599999999999,2025-07-12 04:00:00+00:00,2.5777422,0.5992426656334754,-2.561526609841174,-0.0025612704827928947,Long,Closed,149
150,0,337.4427759262825,2025-07-12 04:15:00+00:00,2.5732573,0.5209962518907423,2025-07-12 07:15:00+00:00,2.5867413000000004,0.5237262989250965,3.5053558397743765,0.0040369071682029856,Long,Closed,150
151,0,387.8975950349108,2025-07-12 07:30:00+00:00,2.5782578,0.6000599999999999,2025-07-12 10:30:00+00:00,2.5857414,0.6018017222653219,1.7010087199379442,0.0017008386360743367,Long,Closed,151
152,0,387.2966692486445,2025-07-12 10:45:00+00:00,2.5822581999999996,0.6000599999999999,2025-07-12 14:30:00+00:00,2.5287471,0.5876251975213013,-21.912355995352282,-0.0219101649788544,Long,Closed,152
153,0,398.40637450199205,2025-07-12 14:45:00+00:00,2.510251,0.6000599999999999,2025-07-13 01:30:00+00:00,2.5377462,0.6066325577689243,9.747570390438392,0.009746595730865306,Long,Closed,153
154,0,393.85584875935405,2025-07-13 01:45:00+00:00,2.5392539000000003,0.6000599999999999,2025-07-13 15:00:00+00:00,2.6217378,0.6195520598660889,31.267154383615456,0.03126402798081737,Long,Closed,154
155,0,385.8024691358025,2025-07-13 15:45:00+00:00,2.5922592,0.6000599999999999,2025-07-13 16:00:00+00:00,2.5967403,0.6010972916666666,0.527662152777745,0.0005276093918385611,Long,Closed,155
156,0,385.0596842510589,2025-07-13 16:15:00+00:00,2.5972597,0.6000599999999999,2025-07-13 18:15:00+00:00,2.6077392,0.6024811397766654,2.83269182133238,0.0028324085804743325,Long,Closed,156
157,0,383.8771593090211,2025-07-13 18:30:00+00:00,2.6052605,0.6000599999999999,2025-07-14 04:30:00+00:00,2.6687331,0.6146794088291746,23.150941973128468,0.023148627110417427,Long,Closed,157
158,0,375.7985719654265,2025-07-14 05:30:00+00:00,2.6612661,0.6000599999999999,2025-07-14 07:45:00+00:00,2.6627337,0.6003909131905298,-0.648928928974151,-0.000648864042569894,Long,Closed,158
159,0,378.9314134141721,2025-07-14 08:00:00+00:00,2.6392638999999996,0.6000599999999999,2025-07-14 09:30:00+00:00,2.6597340000000003,0.6047140583554377,6.551989867374291,0.006551334733900902,Long,Closed,159
160,0,302.2511183375892,2025-07-14 09:45:00+00:00,2.6472646999999996,0.48008322966637346,2025-07-14 10:30:00+00:00,2.6577342,0.4819818805164348,2.2023529732528266,0.0027524639526983496,Long,Closed,160
161,0,375.9398496240601,2025-07-14 11:00:00+00:00,2.660266,0.6000599999999999,2025-07-14 11:15:00+00:00,2.6457354,0.5967824210526315,-6.659473999999998,-0.006658808119188079,Long,Closed,161
162,0,379.07505686125853,2025-07-14 11:45:00+00:00,2.6382638,0.6000599999999999,2025-07-14 12:00:00+00:00,2.6437356000000003,0.6013045337376801,0.8728583623959394,0.0008727710852874108,Long,Closed,162
163,0,379.3626707132018,2025-07-14 12:30:00+00:00,2.6362636,0.6000599999999999,2025-07-14 13:00:00+00:00,2.639736,0.6008503793626706,0.11638855842191465,0.00011637692072984166,Long,Closed,163
164,0,380.517503805175,2025-07-14 13:15:00+00:00,2.6282628,0.6000599999999999,2025-07-14 13:45:00+00:00,2.6377362,0.6022228767123287,2.4025116438355694,0.0024022714166939004,Long,Closed,164
165,0,379.07505686125853,2025-07-14 14:00:00+00:00,2.6382638,0.6000599999999999,2025-07-14 15:15:00+00:00,2.6037396,0.5922076421531463,-14.279530720242482,-0.014278102909951488,Long,Closed,165
166,0,383.7298541826554,2025-07-14 15:30:00+00:00,2.6062605999999997,0.6000599999999999,2025-07-14 17:15:00+00:00,2.589741,0.5962565617805065,-7.535380260936151,-0.007534626798256326,Long,Closed,166
167,0,385.2080123266564,2025-07-14 17:45:00+00:00,2.5962596000000002,0.6000599999999999,2025-07-14 18:00:00+00:00,2.5787421000000004,0.5960112711864407,-7.943952627118563,-0.007943158311287434,Long,Closed,167
168,0,386.69760247486465,2025-07-14 18:15:00+00:00,2.5862586,0.6000599999999999,2025-07-14 22:30:00+00:00,2.579742,0.5985480278422273,-3.7185616241299053,-0.0037181898051493905,Long,Closed,168
169,0,368.63297900153566,2025-07-14 23:00:00+00:00,2.5712571,0.5687100987311097,2025-07-15 01:30:00+00:00,2.539746,0.5617404803323405,-12.746481243678772,-0.013447780799516348,Long,Closed,169
170,0,395.72615749901064,2025-07-15 01:45:00+00:00,2.5272527,0.6000599999999999,2025-07-15 02:00:00+00:00,2.529747,0.6006522358527897,-0.21365248120304037,-0.00021363111809123125,Long,Closed,170
171,0,400.0,2025-07-15 02:15:00+00:00,2.50025,0.6000599999999999,2025-07-15 02:30:00+00:00,2.5147485,0.6035396399999999,4.595800360000105,0.004595340825917514,Long,Closed,171
172,0,399.2015968063872,2025-07-15 02:45:00+00:00,2.5052505,0.6000599999999999,2025-07-16 00:45:00+00:00,2.6637336,0.6380200239520957,62.02862656287424,0.0620224243204422,Long,Closed,172
173,0,376.0812335464461,2025-07-16 01:15:00+00:00,2.6592659,0.6000599999999999,2025-07-16 01:45:00+00:00,2.6517348000000003,0.598360616773223,-4.030725994734684,-0.00403032296243844,Long,Closed,173
174,0,378.6444528587656,2025-07-16 02:00:00+00:00,2.6412641,0.6000599999999999,2025-07-16 21:15:00+00:00,2.7287271,0.6199304278682316,31.89738935251804,0.03189419993252479,Long,Closed,174
175,0,367.7822728944465,2025-07-16 21:45:00+00:00,2.7192719,0.6000599999999999,2025-07-16 22:00:00+00:00,2.7187281,0.59994,-1.3999999999999317,-0.0013998600139985319,Long,Closed,175
176,0,370.91988130563794,2025-07-16 22:30:00+00:00,2.6962696,0.6000599999999999,2025-07-17 09:45:00+00:00,2.7047295,0.6019427670623144,1.9359423367952182,0.0019357487619190265,Long,Closed,176
177,0,361.20448934912093,2025-07-17 10:00:00+00:00,2.6982698,0.5847762991410927,2025-07-17 15:30:00+00:00,2.6917308,0.5833591494475804,-3.5300516044424786,-0.003621950762670113,Long,Closed,177
178,0,372.16226274655753,2025-07-17 15:45:00+00:00,2.6872686999999997,0.6000599999999999,2025-07-17 19:15:00+00:00,2.6857314,0.5997167249720878,-1.7719017714923153,-0.0017717245990324121,Long,Closed,178
179,0,305.3659766852286,2025-07-17 19:30:00+00:00,2.6832683,0.4916273070828077,2025-07-17 22:00:00+00:00,2.7177282,0.49794103569479287,9.533312677197614,0.011634804503150019,Long,Closed,179
180,0,369.1399040236249,2025-07-17 22:15:00+00:00,2.7092709,0.6000599999999999,2025-07-18 06:30:00+00:00,2.8787121,0.6375885049833886,61.30985980066446,0.06130372942772169,Long,Closed,180
181,0,347.58428919012863,2025-07-18 06:45:00+00:00,2.8772876999999997,0.6000599999999999,2025-07-18 07:00:00+00:00,2.8887110999999996,0.6024423566214806,2.768092012513093,0.0027678152309899944,Long,Closed,181
182,0,346.74063800277395,2025-07-18 07:15:00+00:00,2.8842884,0.6000599999999999,2025-07-18 12:45:00+00:00,2.9037096,0.6041004715672676,5.529958807212263,0.0055294058666256005,Long,Closed,182
183,0,345.9010722933241,2025-07-18 13:00:00+00:00,2.8912891,0.6000599999999999,2025-07-18 14:00:00+00:00,2.8957104,0.6009775994465582,0.3282948114839068,0.0003282619852853783,Long,Closed,183
184,0,353.4817956875221,2025-07-18 14:15:00+00:00,2.8292829,0.6000599999999999,2025-07-18 17:00:00+00:00,2.8007199000000003,0.5940020996818663,-11.290562629904535,-0.011289433686535882,Long,Closed,184
185,0,353.98230088495575,2025-07-18 17:15:00+00:00,2.8252825,0.6000599999999999,2025-07-18 17:30:00+00:00,2.8137186,0.5976039504424778,-5.29107987964598,-0.005290550824563523,Long,Closed,185
186,0,354.48422545196735,2025-07-18 17:45:00+00:00,2.8212821000000003,0.6000599999999999,2025-07-18 18:00:00+00:00,2.7887211,0.593134583481035,-12.73555544842269,-0.012734282020220668,Long,Closed,186
187,0,362.4501631025734,2025-07-18 19:00:00+00:00,2.7592759,0.6000599999999999,2025-07-18 19:30:00+00:00,2.7667232999999998,0.601679586806814,1.497571757883231,0.0014974220156816628,Long,Closed,187
188,0,361.14120621162874,2025-07-18 19:45:00+00:00,2.7692769,0.6000599999999999,2025-07-18 22:15:00+00:00,2.7747224999999998,0.6012399783315275,0.7653305742144799,0.000765254048809599,Long,Closed,188
189,0,363.10820624546113,2025-07-18 22:30:00+00:00,2.7542754,0.6000599999999999,2025-07-19 00:00:00+00:00,2.7667232999999998,0.6027719607843136,3.3171026797383925,0.0033167710026381285,Long,Closed,189
190,0,355.1890781060181,2025-07-19 00:15:00+00:00,2.7652765,0.5893176064459418,2025-07-19 04:00:00+00:00,2.8307169,0.6032638356540752,22.051133904789058,0.022450848571562383,Long,Closed,190
191,0,356.1253561253561,2025-07-19 04:15:00+00:00,2.8082808,0.6000599999999999,2025-07-19 04:30:00+00:00,2.8027197,0.5988717307692307,-3.1793804487178923,-0.0031790625424636463,Long,Closed,191
192,0,356.1253561253561,2025-07-19 04:45:00+00:00,2.8082808,0.6000599999999999,2025-07-19 05:00:00+00:00,2.7887211,0.5958805769230768,-8.161645705128135,-0.008160829622165919,Long,Closed,192
193,0,356.50623885918003,2025-07-19 05:30:00+00:00,2.8052805000000003,0.60006,2025-07-19 05:45:00+00:00,2.7957204,0.5980150588235293,-4.606310352941374,-0.004605849767964577,Long,Closed,193
194,0,358.8087549336204,2025-07-19 06:00:00+00:00,2.7872787,0.6000599999999999,2025-07-19 06:30:00+00:00,2.7807219,0.5986484176533907,-3.5513456620020616,-0.0035509905629457672,Long,Closed,194
195,0,359.7122302158274,2025-07-19 06:45:00+00:00,2.7802779999999996,0.6000599999999999,2025-07-19 07:15:00+00:00,2.7747224999999998,0.5988609712230215,-3.197302266187041,-0.0031969825679302477,Long,Closed,195
196,0,361.92544335866813,2025-07-19 07:30:00+00:00,2.7632763,0.6000599999999999,2025-07-19 08:00:00+00:00,2.7517248,0.5975515309446253,-5.37839328990229,-0.0053778555043518545,Long,Closed,196
197,0,363.9010189228529,2025-07-19 08:15:00+00:00,2.7482748000000004,0.6000599999999999,2025-07-19 09:15:00+00:00,2.749725,0.600376637554585,-0.6727073799127901,-0.0006726401159011999,Long,Closed,197
198,0,364.69730123997084,2025-07-19 09:45:00+00:00,2.7422741999999998,0.6000599999999999,2025-07-19 12:15:00+00:00,2.7157284,0.5942512910284463,-10.875492910284326,-0.010874405469737353,Long,Closed,198
199,0,366.83785766691125,2025-07-19 12:45:00+00:00,2.7262726,0.60006,2025-07-19 19:30:00+00:00,2.8257174000000003,0.6219480704328687,35.25810931768155,0.03525458385929562,Long,Closed,199
200,0,361.27167630057806,2025-07-19 21:00:00+00:00,2.7682767999999998,0.6000599999999999,2025-07-19 23:30:00+00:00,2.7987201,0.6066589812138728,9.79158304190761,0.009790603981509459,Long,Closed,200
201,0,356.887937187723,2025-07-19 23:45:00+00:00,2.8022802,0.6000599999999999,2025-07-20 01:00:00+00:00,2.7957204,0.5986553319057815,-3.5398288222699184,-0.00353947487478244,Long,Closed,201
202,0,358.55145213338113,2025-07-20 01:15:00+00:00,2.7892789000000002,0.6000599999999999,2025-07-20 16:15:00+00:00,3.0056993999999997,0.6466187307278594,76.35120581570442,0.07634357145855857,Long,Closed,202
203,0,343.17089910775564,2025-07-20 17:45:00+00:00,2.9142914,0.6000599999999999,2025-07-20 19:00:00+00:00,2.9407058999999998,0.605498812628689,7.859128901853005,0.00785834306754625,Long,Closed,203
204,0,294.53839372351075,2025-07-20 20:15:00+00:00,2.9162916,0.5153759060960202,2025-07-20 21:15:00+00:00,2.9247075,0.5168631894966628,1.446566572144878,0.0016840910353407553,Long,Closed,204
205,0,347.22222222222223,2025-07-20 22:15:00+00:00,2.8802879999999997,0.6000599999999999,2025-07-20 23:30:00+00:00,2.9047095,0.6051478125,7.274479687500182,0.007273752312268955,Long,Closed,205
206,0,350.2626970227671,2025-07-21 00:00:00+00:00,2.8552855,0.6000599999999999,2025-07-21 00:15:00+00:00,2.8567143,0.6003602732049037,-0.6999649316986363,-0.0006998949422044158,Long,Closed,206
207,0,351.000351000351,2025-07-21 00:30:00+00:00,2.8492849000000002,0.6000599999999999,2025-07-21 03:45:00+00:00,2.9107089,0.6129959073359073,20.346789652509578,0.02034475517699188,Long,Closed,207
208,0,344.5899379738112,2025-07-21 04:00:00+00:00,2.9022902,0.6000599999999999,2025-07-21 06:45:00+00:00,2.9247075,0.6046948656099241,6.52002115093028,0.006519369214008879,Long,Closed,208
209,0,342.23134839151265,2025-07-21 07:45:00+00:00,2.9222922000000002,0.6000599999999999,2025-07-21 08:00:00+00:00,2.9307069,0.601787864476386,1.6779262628336569,0.0016777584869849583,Long,Closed,209
210,0,342.4657534246575,2025-07-21 08:45:00+00:00,2.920292,0.6000599999999999,2025-07-21 09:00:00+00:00,2.9277072,0.6015836712328766,1.337808383561661,0.001337674616100051,Long,Closed,210
211,0,343.7607425232039,2025-07-21 09:15:00+00:00,2.9092909,0.6000599999999999,2025-07-21 11:45:00+00:00,2.9337066000000003,0.6050958954967344,7.1880032657272,0.007187284537273473,Long,Closed,211
212,0,277.85814090605766,2025-07-21 12:00:00+00:00,2.920292,0.4868561436136997,2025-07-21 18:00:00+00:00,2.9387061,0.4899260481691747,4.1397254006754585,0.005101784732485775,Long,Closed,212
213,0,269.6611007529319,2025-07-21 19:15:00+00:00,2.8772876999999997,0.46553554101892286,2025-07-21 22:30:00+00:00,2.9237076,0.47304612581742755,11.579059664004765,0.014923534695539952,Long,Closed,213
214,0,342.7004797806717,2025-07-21 22:45:00+00:00,2.9182918,0.6000599999999999,2025-07-21 23:30:00+00:00,2.9207079,0.6005567991775188,-0.3726181699794411,-0.00037258091188825226,Long,Closed,214
215,0,342.7004797806717,2025-07-21 23:45:00+00:00,2.9182918,0.6000599999999999,2025-07-22 01:30:00+00:00,2.9047095,0.5972672035640849,-5.851987930089179,-0.0058514027898101985,Long,Closed,215
216,0,348.06822137138874,2025-07-22 02:45:00+00:00,2.8732873000000003,0.6000599999999999,2025-07-22 03:45:00+00:00,2.8577142,0.5968076992690566,-6.61736891750794,-0.006616707246783262,Long,Closed,216
217,0,353.73187124159887,2025-07-22 04:15:00+00:00,2.8272827,0.6000599999999999,2025-07-22 07:00:00+00:00,2.8557144,0.6060943190661479,8.851044124513603,0.008850159108602743,Long,Closed,217
218,0,353.4817956875221,2025-07-22 07:45:00+00:00,2.8292829,0.6000599999999999,2025-07-22 10:30:00+00:00,2.8337166000000003,0.6010003393425238,0.36617189819735974,0.00036613528466889286,Long,Closed,218
219,0,351.24692658939233,2025-07-22 10:45:00+00:00,2.8472847,0.6000599999999999,2025-07-22 12:30:00+00:00,2.8427157,0.5990970916754478,-2.8040042992623335,-0.0028037239268696467,Long,Closed,219
220,0,353.1073446327684,2025-07-22 12:45:00+00:00,2.8322832,0.6000599999999999,2025-07-22 15:00:00+00:00,2.8807118999999997,0.6103203177966101,15.890149343220326,0.015888560487171608,Long,Closed,220
221,0,351.12359550561797,2025-07-22 15:30:00+00:00,2.8482847999999996,0.6000599999999998,2025-07-22 16:00:00+00:00,2.8777122,0.6062595926966291,9.126334901685526,0.009125422359449582,Long,Closed,221
222,0,348.7966515521451,2025-07-22 16:15:00+00:00,2.8672866999999997,0.6000599999999998,2025-07-22 18:45:00+00:00,2.8707129,0.6007770282525287,-0.005789940704409746,-5.789361768232924e-06,Long,Closed,222
223,0,342.12484315816573,2025-07-22 19:00:00+00:00,2.8802879999999997,0.591250848150208,2025-07-22 23:15:00+00:00,2.9327066999999998,0.602011091859841,16.740477576044924,0.016988198117688265,Long,Closed,223
224,0,344.5899379738112,2025-07-23 00:30:00+00:00,2.9022902,0.6000599999999999,2025-07-23 04:30:00+00:00,2.9157083999999998,0.602834266023432,3.4208824396967286,0.0034205403856581626,Long,Closed,224
225,0,343.9972480220158,2025-07-23 05:00:00+00:00,2.9072907,0.6000599999999999,2025-07-23 06:45:00+00:00,2.8767123,0.59374866873065,-11.71269411764707,-0.011711522965350536,Long,Closed,225
226,0,347.46351633078524,2025-07-23 07:00:00+00:00,2.8782878000000003,0.6000599999999999,2025-07-23 08:30:00+00:00,2.8547145,0.5951454829742876,-9.386067192494904,-0.009385128679626941,Long,Closed,226
227,0,347.9471120389701,2025-07-23 08:45:00+00:00,2.8742874,0.6000599999999999,2025-07-23 09:00:00+00:00,2.8587141,0.59680878914405,-6.615553549060623,-0.0066148920598546376,Long,Closed,227
228,0,353.1073446327684,2025-07-23 09:15:00+00:00,2.8322832,0.6000599999999999,2025-07-23 10:00:00+00:00,2.7977202,0.5927373305084745,-13.397246483050813,-0.013395906892361576,Long,Closed,228
229,0,251.98529361024978,2025-07-23 11:00:00+00:00,2.7982798,0.4230752142039786,2025-07-23 11:15:00+00:00,2.8137186,0.4254094245345726,3.0418659122514278,0.00431393635475631,Long,Closed,229
230,0,361.27167630057806,2025-07-23 12:30:00+00:00,2.7682767999999998,0.6000599999999999,2025-07-23 14:30:00+00:00,2.7037296000000004,0.5860685549132949,-24.50520369942177,-0.02450275342407936,Long,Closed,230
231,0,365.0786577568686,2025-07-23 15:00:00+00:00,2.670267,0.5849144953274761,2025-07-23 15:15:00+00:00,2.6857314,0.5883019287644853,4.472505970923393,0.0045878561806741045,Long,Closed,231
232,0,378.78787878787875,2025-07-23 16:45:00+00:00,2.640264,0.6000599999999999,2025-07-23 18:45:00+00:00,2.6717328,0.6072119999999999,10.712727999999846,0.010711656834316415,Long,Closed,232
233,0,375.9398496240601,2025-07-23 19:00:00+00:00,2.660266,0.6000599999999999,2025-07-23 19:15:00+00:00,2.6587340999999998,0.5997144586466163,-1.7756767142858374,-0.0017754991643694005,Long,Closed,233
234,0,375.9398496240601,2025-07-23 19:30:00+00:00,2.660266,0.6000599999999999,2025-07-23 19:45:00+00:00,2.6517348000000003,0.5981356691729323,-4.4054137142855865,-0.004404973216963891,Long,Closed,234
235,0,376.9317753486619,2025-07-23 20:00:00+00:00,2.6532653,0.60006,2025-07-23 23:00:00+00:00,2.6547345,0.6003922728986054,-0.646664108556383,-0.0006465994486115217,Long,Closed,235
236,0,368.3279537300624,2025-07-23 23:15:00+00:00,2.6532653,0.586363067191188,2025-07-24 00:45:00+00:00,2.6677332000000002,0.5895604263922508,4.153008508187811,0.004249594226404806,Long,Closed,236
237,0,375.11783541841544,2025-07-24 01:00:00+00:00,2.6562656000000002,0.5978475613010391,2025-07-24 03:15:00+00:00,2.6777322,0.6026790640165148,6.851977900475315,0.006876647169620299,Long,Closed,237
238,0,374.6721618583739,2025-07-24 03:30:00+00:00,2.6692669,0.6000599999999999,2025-07-24 03:45:00+00:00,2.6447355,0.5945452603971524,-10.385837931809801,-0.010384799451864615,Long,Closed,238
239,0,376.50602409638554,2025-07-24 04:00:00+00:00,2.6562656000000002,0.60006,2025-07-24 04:15:00+00:00,2.6287371,0.5938412123493975,-11.558547296686948,-0.011557391557531193,Long,Closed,239
240,0,384.9114703618168,2025-07-24 04:45:00+00:00,2.5982597999999997,0.6000599999999999,2025-07-24 05:00:00+00:00,2.569743,0.5934741339491916,-12.169977551962978,-0.012168760675895389,Long,Closed,240
241,0,387.1467286101432,2025-07-24 05:30:00+00:00,2.5832583000000002,0.6000599999999999,2025-07-24 09:15:00+00:00,2.5937406,0.602494912891986,2.8556332404179843,0.0028553477056474197,Long,Closed,241
242,0,384.6153846153846,2025-07-24 09:30:00+00:00,2.60026,0.6000599999999999,2025-07-24 11:30:00+00:00,2.6167383,0.6038626846153846,5.133885007692435,0.005133371670525383,Long,Closed,242
243,0,356.4355288441276,2025-07-24 11:45:00+00:00,2.6132613,0.5588755040840354,2025-07-24 14:45:00+00:00,2.669733,0.5709526162365715,18.99869213390622,0.020396698722779747,Long,Closed,243
244,0,362.9337316128907,2025-07-24 16:00:00+00:00,2.6222621999999998,0.5710244433080569,2025-07-24 18:00:00+00:00,2.6427357,0.5754827575605629,6.284016553307914,0.006602887102594106,Long,Closed,244
245,0,378.6444528587656,2025-07-24 18:15:00+00:00,2.6412641,0.6000599999999999,2025-07-24 22:15:00+00:00,2.6147385,0.5940337372207496,-11.23786503597122,-0.011236741361835037,Long,Closed,245
246,0,382.40917782026764,2025-07-24 22:45:00+00:00,2.6152615000000003,0.6000599999999999,2025-07-24 23:00:00+00:00,2.5827417,0.5925984780114723,-13.628528458891074,-0.013627165742316842,Long,Closed,246
247,0,387.1467286101432,2025-07-24 23:45:00+00:00,2.5832583000000002,0.6000599999999999,2025-07-25 00:15:00+00:00,2.5717428,0.5973850871080139,-5.655633240418189,-0.005655067733644824,Long,Closed,247
248,0,335.08585431170195,2025-07-25 00:30:00+00:00,2.5662566,0.515949771116426,2025-07-25 04:45:00+00:00,2.5677432000000002,0.516248654295038,-0.5340597943916081,-0.000621060216659457,Long,Closed,248
249,0,289.1083600469028,2025-07-25 05:00:00+00:00,2.5472547000000003,0.4418595773632593,2025-07-25 10:00:00+00:00,2.6187381000000003,0.4542594464900053,19.770329520723458,0.026846080338962495,Long,Closed,249
250,0,385.2080123266564,2025-07-25 10:15:00+00:00,2.5962596000000002,0.6000599999999999,2025-07-25 12:30:00+00:00,2.6177382,0.6050242372881355,7.068644576271025,0.007067937782492775,Long,Closed,250
251,0,383.28861632809503,2025-07-25 12:45:00+00:00,2.6092608999999998,0.6000599999999998,2025-07-25 23:15:00+00:00,2.6497349999999997,0.6093679570716748,14.303833829053312,0.014302403588694446,Long,Closed,251
252,0,378.78787878787875,2025-07-26 00:00:00+00:00,2.640264,0.6000599999999999,2025-07-26 00:15:00+00:00,2.6477352,0.6017579999999999,1.6281819999999274,0.0016280191980801194,Long,Closed,252
253,0,358.2829951271511,2025-07-26 01:15:00+00:00,2.640264,0.5675770163078354,2025-07-26 02:15:00+00:00,2.6497349999999997,0.5696129952559449,2.2561082352853186,0.0023849890010997324,Long,Closed,253
254,0,378.21482602118,2025-07-26 02:30:00+00:00,2.6442644,0.6000599999999999,2025-07-26 04:00:00+00:00,2.6497349999999997,0.6013014372163387,0.8677005900149867,0.0008676138286321236,Long,Closed,254
255,0,377.9289493575208,2025-07-26 04:15:00+00:00,2.6462646,0.6000599999999999,2025-07-26 04:30:00+00:00,2.6467353,0.6001667346938776,-1.0223355782311851,-0.0010222333548956955,Long,Closed,255
256,0,287.5676276457616,2025-07-26 04:45:00+00:00,2.6442644,0.45624290422568586,2025-07-26 05:45:00+00:00,2.6477352,0.45684175805890564,0.08500505974840916,0.00011178921442209707,Long,Closed,256
257,0,378.35792659856224,2025-07-26 06:00:00+00:00,2.6432643,0.6000599999999999,2025-07-26 09:45:00+00:00,2.6567343,0.6031178887627695,3.893303382519986,0.0038929140911108753,Long,Closed,257
258,0,347.417332522218,2025-07-26 10:00:00+00:00,2.6592659,0.554325039267177,2025-07-26 10:30:00+00:00,2.6667332999999998,0.5558816217805029,1.4840975278287556,0.001606383355647163,Long,Closed,258
259,0,376.64783427495297,2025-07-26 11:15:00+00:00,2.6552654999999996,0.6000599999999999,2025-07-26 13:30:00+00:00,2.6657334,0.6024256271186441,2.7402262372883435,0.002739952242064137,Long,Closed,259
260,0,376.2227238525207,2025-07-26 13:45:00+00:00,2.6582657999999997,0.6000599999999999,2025-07-27 02:00:00+00:00,2.6867313,0.6064856207674942,9.50282232505645,0.009501872137842666,Long,Closed,260
261,0,285.4020341849828,2025-07-27 02:30:00+00:00,2.6882688000000003,0.46034243037361366,2025-07-27 05:15:00+00:00,2.7147285,0.46487342169596824,6.626436351854695,0.008636748534967783,Long,Closed,261
262,0,358.9209266885876,2025-07-27 05:30:00+00:00,2.7062706,0.5828022909732479,2025-07-27 07:00:00+00:00,2.7007299000000002,0.5816090870661459,-3.1530845565426846,-0.003246127826241595,Long,Closed,262
263,0,370.50759540570584,2025-07-27 07:15:00+00:00,2.6992699,0.6000599999999999,2025-07-27 10:30:00+00:00,2.69973,0.6001622823267877,-1.0297517376805236,-0.0010296487728032433,Long,Closed,263
